date,value
2023-01-19,58.524958
2023-01-20,66.713404
2023-01-23,70.246775
2023-01-24,69.568869
2023-01-25,70.696893
2023-01-26,72.292191
2023-01-27,73.426573
2023-01-30,70.265734
2023-01-31,76.643357
2023-02-01,78.825175
2023-02-02,81.090909
2023-02-03,79.608392
2023-02-06,78.355705
2023-02-07,79.586130
2023-02-08,75.335570
2023-02-09,68.940453
2023-02-10,70.170534
2023-02-13,73.022086
2023-02-14,71.204920
2023-02-15,73.581213
2023-02-16,70.438670
2023-02-17,71.528360
2023-02-21,58.417226
2023-02-22,58.277405
2023-02-23,60.178971
2023-02-24,53.495526
2023-02-27,53.788091
2023-02-28,52.906652
2023-03-01,50.447177
2023-03-02,51.593069
2023-03-03,56.412406
2023-03-06,50.167598
2023-03-07,45.071209
2023-03-08,43.519553
2023-03-09,33.351955
2023-03-10,24.015638
2023-03-13,20.351759
2023-03-14,24.316025
2023-03-15,19.938565
2023-03-16,23.527770
2023-03-17,19.279128
2023-03-20,20.698324
2023-03-21,23.519553
2023-03-22,18.514381
2023-03-23,18.351955
2023-03-24,20.156337
2023-03-27,21.574100
2023-03-28,22.209821
2023-03-29,25.446429
2023-03-30,27.351382
2023-03-31,33.835425
2023-04-03,34.551032
2023-04-04,29.093445
2023-04-05,26.674107
2023-04-06,27.511161
2023-04-10,30.990237
2023-04-11,34.123884
2023-04-12,32.700893
2023-04-13,36.858259
2023-04-14,35.062762
2023-04-17,37.886813
2023-04-18,37.970449
2023-04-19,38.768116
2023-04-20,37.078338
2023-04-21,37.803178
2023-04-24,37.681159
2023-04-25,29.921919
2023-04-26,27.440045
2023-04-27,33.119599
2023-04-28,38.026206
2023-05-01,38.221355
2023-05-02,32.534151
2023-05-03,33.946488
2023-05-04,32.134894
2023-05-05,40.217391
2023-05-08,40.997770
2023-05-09,40.117089
2023-05-10,42.542515
2023-05-11,40.379253
2023-05-12,39.877301
2023-05-15,43.865031
2023-05-16,38.918316
2023-05-17,46.083078
2023-05-18,48.091390
2023-05-19,47.394817
2023-05-22,51.434940
2023-05-23,49.595988
2023-05-24,44.373259
2023-05-25,40.111421
2023-05-26,43.509749
2023-05-30,42.813370
2023-05-31,39.922049
2023-06-01,43.569042
2023-06-02,57.639855
2023-06-05,52.713610
2023-06-06,62.009463
2023-06-07,67.278798
2023-06-08,65.860439
2023-06-09,63.135947
2023-06-12,64.396887
2023-06-13,67.898833
2023-06-14,65.351487
2023-06-15,67.463184
2023-06-16,67.277778
2023-06-20,63.343516
2023-06-21,62.316023
2023-06-22,58.539295
2023-06-23,52.942810
2023-06-26,54.775125
2023-06-27,58.728837
2023-06-28,58.129856
2023-06-29,62.773925
2023-06-30,64.032169
2023-07-03,67.424452
2023-07-05,62.998891
2023-07-06,57.993904
2023-07-07,61.284963
2023-07-10,64.700997
2023-07-11,68.696374
2023-07-12,71.464157
2023-07-13,72.918396
2023-07-14,69.515906
2023-07-17,70.954357
2023-07-18,72.787611
2023-07-19,74.170354
2023-07-20,73.031224
2023-07-21,72.292818
2023-07-24,71.728327
2023-07-25,70.099393
2023-07-26,70.770080
2023-07-27,66.050235
2023-07-28,68.910345
2023-07-31,71.188310
2023-08-01,69.341053
2023-08-02,64.195149
2023-08-03,60.749724
2023-08-04,58.804078
2023-08-07,58.936932
2023-08-08,55.919604
2023-08-09,53.772026
2023-08-10,52.890969
2023-08-11,51.968070
2023-08-14,50.233966
2023-08-15,43.817130
2023-08-16,40.126687
2023-08-17,35.912972
2023-08-18,36.518865
2023-08-21,35.977961
2023-08-22,32.782369
2023-08-23,36.546406
2023-08-24,32.938584
2023-08-25,34.040209
2023-08-28,36.736379
2023-08-29,41.882223
2023-08-30,42.802092
2023-08-31,41.370768
2023-09-01,45.306909
2023-09-05,37.049271
2023-09-06,33.791965
2023-09-07,31.728123
2023-09-08,31.683168
2023-09-11,32.269601
2023-09-12,31.746905
2023-09-13,28.913343
2023-09-14,34.727573
2023-09-15,32.434663
2023-09-18,29.719318
2023-09-19,28.453495
2023-09-20,25.914718
2023-09-21,21.656577
2023-09-22,21.408916
2023-09-25,22.206935
2023-09-26,18.436984
2023-09-27,20.968630
2023-09-28,23.314066
2023-09-29,21.766648
2023-10-02,18.464502
2023-10-03,14.906491
2023-10-04,16.478680
2023-10-05,16.918845
2023-10-06,20.027510
2023-10-09,22.799780
2023-10-10,25.467033
2023-10-11,27.157779
2023-10-12,23.095958
2023-10-13,21.446247
2023-10-16,26.677668
2023-10-17,31.086657
2023-10-18,24.724972
2023-10-19,20.880330
2023-10-20,17.951542
2023-10-23,15.615533
2023-10-24,18.281938
2023-10-25,16.391185
2023-10-26,17.415266
2023-10-27,14.714797
2023-10-30,17.856159
2023-10-31,21.036669
2023-11-01,23.221180
2023-11-02,34.004413
2023-11-03,44.456702
2023-11-06,39.823497
2023-11-07,40.000000
2023-11-08,38.603753
2023-11-09,34.639801
2023-11-10,38.552886
2023-11-13,39.110006
2023-11-14,56.289743
2023-11-15,57.948576
2023-11-16,54.394693
2023-11-17,57.407407
2023-11-20,59.475138
2023-11-21,56.550580
2023-11-22,59.358584
2023-11-24,62.365294
2023-11-27,60.966851
2023-11-28,61.005247
2023-11-29,62.572454
2023-11-30,63.806897
2023-12-01,70.648276
2023-12-04,72.255929
2023-12-05,69.158621
2023-12-06,68.800000
2023-12-07,70.159956
2023-12-08,71.862069
2023-12-11,70.885029
2023-12-12,69.249862
2023-12-13,75.724138
2023-12-14,78.130171
2023-12-15,76.378170
2023-12-18,76.109121
2023-12-19,79.559229
2023-12-20,76.948499
2023-12-21,79.757643
2023-12-22,81.024511
2023-12-26,82.318920
2023-12-27,82.764317
2023-12-28,82.736784
2023-12-29,81.502890
2024-01-02,81.292985
2024-01-03,76.857457
2024-01-04,75.633260
2024-01-05,73.740710
2024-01-08,77.050083
2024-01-09,73.850812
2024-01-10,73.217726
2024-01-11,69.575991
2024-01-12,68.729373
2024-01-16,61.682243
2024-01-17,56.428571
2024-01-18,57.703927
2024-01-19,60.824176
2024-01-22,66.593407
2024-01-23,65.201868
2024-01-24,60.768176
2024-01-25,63.995609
2024-01-26,63.623904
2024-01-29,67.388326
2024-01-30,63.790742
2024-01-31,51.738297
2024-02-01,55.555556
2024-02-02,51.819425
2024-02-05,44.842681
2024-02-06,47.673782
2024-02-07,45.457033
2024-02-08,49.206349
2024-02-09,53.105335
2024-02-12,58.150985
2024-02-13,43.142077
2024-02-14,50.696151
2024-02-15,58.542576
2024-02-16,55.103712
2024-02-20,51.200873
2024-02-21,49.727074
2024-02-22,49.754367
2024-02-23,50.968622
2024-02-26,50.586630
2024-02-27,53.504227
2024-02-28,51.213526
2024-02-29,53.324251
2024-03-01,54.944157
2024-03-04,54.778111
